"","Date","Pos","Neg","Neutral"
"175",2015-10-21,0.333333333333333,0.0666666666666667,0.6
"176",2015-10-22,0.4,0.266666666666667,0.333333333333333
"177",2015-10-23,0.375,0.375,0.25
"178",2015-10-24,0.315789473684211,0.0526315789473684,0.631578947368421
"179",2015-10-25,0.526315789473684,0.210526315789474,0.263157894736842
"180",2015-10-26,0.307692307692308,0.153846153846154,0.538461538461538
"181",2015-10-27,0.3125,0.25,0.4375
"182",2015-10-28,0.1,0.3,0.6
"183",2015-10-29,0.0909090909090909,0.454545454545455,0.454545454545455
"184",2015-10-30,0.153846153846154,0.230769230769231,0.615384615384615
"185",2015-10-31,0.5,0.214285714285714,0.285714285714286
"186",2015-11-01,0.285714285714286,0.142857142857143,0.571428571428571
"187",2015-11-02,0.416666666666667,0.333333333333333,0.25
"188",2015-11-03,0.3125,0.0625,0.625
"189",2015-11-04,0.3125,0.25,0.4375
"190",2015-11-05,0.235294117647059,0.352941176470588,0.411764705882353
"191",2015-11-06,0.153846153846154,0.307692307692308,0.538461538461538
"192",2015-11-07,0.258064516129032,0.290322580645161,0.451612903225806
"193",2015-11-08,0.25,0.375,0.375
"194",2015-11-09,0.478260869565217,0.0869565217391304,0.434782608695652
"195",2015-11-10,0.277777777777778,0.277777777777778,0.444444444444444
"196",2015-11-11,0.45,0.15,0.4
"197",2015-11-12,0.3125,0.1875,0.5
"198",2015-11-13,0.466666666666667,0.266666666666667,0.266666666666667
"199",2015-11-15,0.282051282051282,0.230769230769231,0.487179487179487
"200",2015-11-16,0.25,0.125,0.625
"201",2015-11-17,0.0952380952380952,0.238095238095238,0.666666666666667
"202",2015-11-18,0.2,0.333333333333333,0.466666666666667
"203",2015-11-19,0.333333333333333,0.119047619047619,0.547619047619048
"204",2015-11-20,0.478260869565217,0.217391304347826,0.304347826086957
"205",2015-11-21,0.1,0.433333333333333,0.466666666666667
"206",2015-11-22,0.368421052631579,0.0526315789473684,0.578947368421053
"207",2015-11-23,0.19047619047619,0.238095238095238,0.571428571428571
"208",2015-11-24,0.272727272727273,0.272727272727273,0.454545454545455
"209",2015-11-25,0.3125,0.3125,0.375
"210",2015-11-26,0.5,0.25,0.25
"211",2015-11-27,0.444444444444444,0.111111111111111,0.444444444444444
"212",2015-11-28,0.166666666666667,0.166666666666667,0.666666666666667
"213",2015-11-29,0.384615384615385,0.115384615384615,0.5
"214",2015-11-30,0.142857142857143,0.285714285714286,0.571428571428571
"215",2015-12-01,0.5,0.214285714285714,0.285714285714286
"216",2015-12-02,0.4,0.4,0.2
"217",2015-12-03,0.5,0.25,0.25
"218",2015-12-04,0.105263157894737,0.421052631578947,0.473684210526316
"219",2015-12-05,0.269230769230769,0.115384615384615,0.615384615384615
"220",2015-12-06,0.285714285714286,0.285714285714286,0.428571428571429
"221",2015-12-07,0.275862068965517,0.241379310344828,0.482758620689655
"222",2015-12-08,0.304347826086957,0.260869565217391,0.434782608695652
"223",2015-12-09,0.5,0.272727272727273,0.227272727272727
"224",2015-12-10,0.611111111111111,0.111111111111111,0.277777777777778
"225",2015-12-11,0.466666666666667,0.133333333333333,0.4
"226",2015-12-12,0.25,0.125,0.625
"227",2015-12-13,0.25,0.125,0.625
"228",2015-12-14,0.214285714285714,0.0714285714285714,0.714285714285714
"229",2015-12-15,0.315789473684211,0.210526315789474,0.473684210526316
"230",2015-12-16,0.114285714285714,0.371428571428571,0.514285714285714
"231",2015-12-17,0.416666666666667,0.208333333333333,0.375
"232",2015-12-18,0.6,0.1,0.3
"233",2015-12-19,0.0909090909090909,0.181818181818182,0.727272727272727
"234",2015-12-20,0.288135593220339,0.271186440677966,0.440677966101695
"235",2015-12-21,0.153846153846154,0.461538461538462,0.384615384615385
"236",2015-12-22,0.347826086956522,0.260869565217391,0.391304347826087
"237",2015-12-23,0.318181818181818,0.136363636363636,0.545454545454545
"238",2015-12-24,0.285714285714286,0.333333333333333,0.380952380952381
"239",2015-12-25,0.25,0.25,0.5
"240",2015-12-26,0.3,0.1,0.6
"241",2015-12-27,0.222222222222222,0.166666666666667,0.611111111111111
"242",2015-12-28,0.333333333333333,0.238095238095238,0.428571428571429
"243",2015-12-29,0.161290322580645,0.258064516129032,0.580645161290323
"244",2015-12-30,0.380952380952381,0.0952380952380952,0.523809523809524
"245",2015-12-31,0.4,0.12,0.48
"246",2016-01-01,0.333333333333333,0.0833333333333333,0.583333333333333
"247",2016-01-02,0.482758620689655,0.310344827586207,0.206896551724138
"248",2016-01-03,0.25,0.2,0.55
"249",2016-01-04,0.388888888888889,0.166666666666667,0.444444444444444
"250",2016-01-05,0.244897959183673,0.36734693877551,0.387755102040816
"251",2016-01-06,0.259259259259259,0.407407407407407,0.333333333333333
"252",2016-01-07,0.225806451612903,0.290322580645161,0.483870967741935
"253",2016-01-08,0.535714285714286,0.178571428571429,0.285714285714286
"254",2016-01-09,0.428571428571429,0.0357142857142857,0.535714285714286
"255",2016-01-10,0.222222222222222,0.388888888888889,0.388888888888889
"256",2016-01-11,0.285714285714286,0.380952380952381,0.333333333333333
"257",2016-01-12,0.35,0.25,0.4
