"releaseId","ContentType","Title","Date","Url","Keywords","Names","Organizations","Places","AssignedCategories","FavoritesLikes","RetweetsShares","FollowersCount","CommentsCount","WordCount","Source","Party","Gender","IsCurrent","SourceType","EducationLevel","Religion","Race","DateOfBirth","AgeRange","Industry","Military","PriorPublicOffice"
"56487745","YouTube","Marco Rubio: I'm Optimistic About America","2015-08-15 15:18:43Z","http://www.youtube.com/watch?v=qAKFAKV4iHU","[]","[]","[]","[America]","[Foreign Policy]","","","","","12","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"59939889","YouTube","Cow Milking vs. Pig Calling","2015-08-15 15:22:14Z","http://www.youtube.com/watch?v=YRNetIJNwFs","[cow]","[]","[]","[]","[]","","","","","5","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"56495859","YouTube","#CruzCountry: Seven States in Seven Days","2015-08-15 21:15:44Z","http://www.youtube.com/watch?v=tjzwFC5RxvI","[days]","[]","[]","[]","[]","","","","","6","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"56623653","YouTube","Bernie Sanders at the Iowa State Fair","2015-08-16 04:18:12Z","http://www.youtube.com/watch?v=P4ts-l9lD30","[]","[Bernie Sanders]","[]","[Iowa]","[]","","","","","7","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"56633083","YouTube","Bernie Sanders Accepts Endorsement from National Nurses United","2015-08-16 12:31:49Z","http://www.youtube.com/watch?v=_M02MwHSvpc","[endorsement]","[Bernie Sanders]","[]","[]","[]","","","","","8","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"56504523","YouTube","Brian Schweitzer: Marco Rubio Could ""Create Problems"" for Democrats","2015-08-16 14:48:06Z","http://www.youtube.com/watch?v=lq2MIGVB1cY","[democrats;problems]","[Brian Schweitzer;Marco Rubio]","[]","[Montana]","[Organised Labor]","","","","","28","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"56505655","YouTube","Matt Lewis: Marco Rubio provides ""the stark contrast"" with Hillary Clinton","2015-08-16 15:49:55Z","http://www.youtube.com/watch?v=2P8km9IuVAQ","[contrast;stark contrast]","[Hillary Clinton;Marco Rubio]","[]","[]","[]","","","","","11","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"56509395","YouTube","CNN State of the Union interview with Mike Huckabee 8-16-15","2015-08-16 19:14:11Z","http://www.youtube.com/watch?v=hmTpBwG3jm8","[interview]","[Mike Huckabee]","[]","[]","[Organised Labor]","","","","","10","Huckabee, Mike (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Protestant","White","1955-08-24","55-64","[Religious]","","[State]"
"56626509","YouTube","O'Malley at the Iowa State Fair: 15 goals to Rebuild the American Dream","2015-08-17 13:58:21Z","http://www.youtube.com/watch?v=CYh4UMLqdso","[goals;dream;american dream]","[]","[]","[Iowa]","[]","","","","","13","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"56636385","YouTube","Scott Walker To Protester: ""I Am Not Intimidated""","2015-08-17 15:29:51Z","http://www.youtube.com/watch?v=yWdAnbD20kw","[applause;crowd;thunderous applause]","[Scott Walker]","[]","[Iowa]","[]","","","","","35","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"59939887","YouTube","Four and a Half Hours at the Iowa State Fair","2015-08-17 18:09:04Z","http://www.youtube.com/watch?v=UG2SggpdNCM","[hours;half;half hours]","[]","[]","[Iowa]","[]","","","","","10","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"56654531","YouTube","O'Malley at Iowa Democratic Wing Ding","2015-08-17 20:14:09Z","http://www.youtube.com/watch?v=tcn8F88Wmxw","[]","[]","[]","[Iowa]","[]","","","","","6","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"56654529","YouTube","On the Road: West Coast","2015-08-17 20:28:45Z","http://www.youtube.com/watch?v=njGf-moSyaA","[truth;reality;life today;american life;american life today]","[]","[]","[]","[]","","","","","33","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"56673537","YouTube","Martin O'Malley on Face the Nation","2015-08-17 22:22:11Z","http://www.youtube.com/watch?v=QLZz2HfswjE","[]","[]","[]","[]","[]","","","","","6","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"59939885","YouTube","Care Packages","2015-08-18 13:19:54Z","http://www.youtube.com/watch?v=T63AlJaU-fU","[packages]","[]","[]","[]","[]","","","","","2","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"57609185","YouTube","Ben in Carson Valley, NV at Laxalt's BBQ","2015-08-18 14:15:00Z","http://www.youtube.com/watch?v=v3LGld6eskc","[event]","[Ben Carson]","[]","[Nevada]","[]","","","","","23","Carson, Ben (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Black","1951-09-15","55-64","[Health Care - Physician]","",""
"56773853","YouTube","O'Malley on the Iowa Soapbox: our economy is people","2015-08-18 14:59:00Z","http://www.youtube.com/watch?v=UV-iEfBTItc","[people;economy]","[]","[]","[Iowa]","[]","","","","","9","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"56755289","YouTube","Carly's Q&A at the Iowa State Fair","2015-08-18 15:13:17Z","http://www.youtube.com/watch?v=Ssv7J3RH-4k","[]","[]","[]","[Iowa]","[]","","","","","7","Fiorina, Carly (R) Presidential Campaign ","Republican","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1954-09-06","55-64","[Management]","",""
"56755263","YouTube","Marco Rubio at the Des Moines Register Soapbox","2015-08-18 15:44:28Z","http://www.youtube.com/watch?v=UcbbbnQRgGU","[]","[Marco Rubio]","[]","[Iowa;Des Moines]","[]","","","","","13","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"56773929","YouTube","Scott Walker Reveals His Plan To Repeal & Replace ObamaCare","2015-08-18 15:52:30Z","http://www.youtube.com/watch?v=LKXV8JQNulI","[health care;plan;repeal;full plan]","[Scott Walker]","[]","[]","[]","","","","","45","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"56808477","YouTube","Thank You from a Student Parent Raising Children while in College | Hillary Clinton","2015-08-18 22:18:58Z","http://www.youtube.com/watch?v=vAgIN0rM0uw","[children;student;champion;college;campaign;women;community college;graduates;college costs;campaign trail;presidential campaign;rights;campaign launch;college degree;high school graduates;forceful champion;campaign launch speech;first child advocacy]","[Bill Clinton;Hillary Clinton]","[]","[United States;South Carolina;New Hampshire;Iowa;Nevada;New York;Massachusetts;Arkansas;Illinois;America;Beijing;Wellesley;New Bedford]","[Small Businesses;Education;Terrorism;Careers;Climate Change;Colleges;Public Schools;Educational Loans;High Schools;Government Services]","","","","","754","Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"56842513","YouTube","Reshuffle the Deck and Rebuild the Middle Class | Hillary Clinton","2015-08-18 22:45:37Z","http://www.youtube.com/watch?v=pw6JRuItcus","[lawyer;champion;campaign;women;deck;channel;globe;campaign trail;presidential campaign;rights;campaign launch;human rights;campaign ads;official campaign;forceful champion;campaign launch speech;first child advocacy;official campaign launch;opportunities for women]","[Bill Clinton;Hillary Clinton]","[]","[United States;South Carolina;New Hampshire;Iowa;New York;Massachusetts;Arkansas;Illinois;America;Beijing;Wellesley;New Bedford]","[Small Businesses;Education;Terrorism;Climate Change;Colleges;Public Schools;Government Services]","","","","","697","Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"56819407","YouTube","Scott Walker Discusses His Plan To Replace ObamaCare On Fox News' ""Special Report""","2015-08-18 22:50:20Z","http://www.youtube.com/watch?v=-iy_A594-qs","[plan;obamacare;problems with obamacare]","[Hillary Clinton;Scott Walker;Shannon Bream]","[]","[]","[]","","","","","42","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"56848379","YouTube","Marco Rubio visits the Iowa State Fair","2015-08-19 14:56:14Z","http://www.youtube.com/watch?v=C2kce-fQw-o","[]","[Marco Rubio]","[]","[Iowa]","[]","","","","","7","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"61114575","YouTube","Stand for Religious Liberty","2015-08-19 15:21:20Z","http://www.youtube.com/watch?v=Iz0SnpuDb3c","[]","[]","[]","[]","[]","","","","","5","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"56855333","YouTube","Tom Harkin Endorses Hillary Clinton for President in 2016 | Hillary Clinton","2015-08-19 15:56:14Z","http://www.youtube.com/watch?v=hqzI41PmmBc","[people;lawyer;champion;campaign;women;channel;globe;campaign trail;presidential campaign;rights;campaign launch;human rights;campaign ads;official campaign;forceful champion;campaign launch speech;official campaign launch;first woman senator;opportunities for women]","[Bill Clinton;Tom Harkin;Hillary Clinton]","[]","[United States;South Carolina;New Hampshire;Iowa;New York;Massachusetts;Arkansas;Illinois;America;Beijing;Wellesley;New Bedford]","[Small Businesses;Education;Terrorism;Jobs;Climate Change;Colleges;Public Schools;Government Services]","","","","","717","Clinton, Hillary Rodham (D) Presidential Campaign","Democrat","Female","True","Candidates > Presidential 2016","Graduate","Protestant","White","1947-10-26","Over 65","[Law]","","[Federal;State]"
"56900623","YouTube","Scott Walker Discusses His Successful Education Reforms At The 2015 NH Education Summit","2015-08-19 18:43:55Z","http://www.youtube.com/watch?v=pLM92ndB7hs","[education;reforms;education reforms;successful education;successful education reforms]","[Campbell Brown;Scott Walker]","[]","[New Hampshire;Wisconsin;America]","[Education]","","","","","50","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"56885393","YouTube","2015 New Hampshire Education Summit","2015-08-19 19:04:08Z","http://www.youtube.com/watch?v=L7v9fd1ItXk","[]","[]","[]","[New Hampshire]","[Education]","","","","","5","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"61114573","YouTube","Ted Cruz on the Michael Medved Show","2015-08-19 20:06:24Z","http://www.youtube.com/watch?v=S-_p8kEnRN4","[]","[Michael Medved;Ted Cruz]","[]","[]","[]","","","","","8","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"59939883","YouTube","Fighting for Conservative Education Reform","2015-08-19 20:32:11Z","http://www.youtube.com/watch?v=7dGrGSeS7p8","[fighting]","[]","[]","[]","[Education]","","","","","5","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"56885417","YouTube","Steve Deace Announces He's Supporting Ted Cruz","2015-08-19 20:32:16Z","http://www.youtube.com/watch?v=gmY_khYQyY0","[]","[Ted Cruz;Steve Deace]","[]","[]","[]","","","","","8","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"56885413","YouTube","Martin O'Malley at the Iowa Wing Ding","2015-08-19 20:54:59Z","http://www.youtube.com/watch?v=QN6D71LcS_w","[wing]","[]","[]","[Iowa]","[]","","","","","7","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"56951233","YouTube","New Boston, NH #TellingItLikeItIs Town Hall","2015-08-19 23:20:30Z","http://www.youtube.com/watch?v=4RfLPJy9mdQ","[]","[]","[]","[New Boston]","[]","","","","","6","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"56984809","YouTube","Repeal & Replace","2015-08-19 23:22:54Z","http://www.youtube.com/watch?v=sqZ2jf5jDQo","[contrast;broken promises;bold plan;health care decisions;obamacare]","[]","[]","[]","[]","","","","","42","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"56907579","YouTube","Ted Cruz on the Simon Conway Show","2015-08-20 00:09:13Z","http://www.youtube.com/watch?v=uTE8Dn6DRTE","[]","[Ted Cruz;Simon Conway]","[]","[]","[]","","","","","8","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"56995199","YouTube","Ted Cruz on Hannity","2015-08-20 17:14:21Z","http://www.youtube.com/watch?v=2HkMTE1qaMA","[]","[Ted Cruz]","[]","[]","[]","","","","","5","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"60578069","YouTube","Marco Rubio Gets ""Strong Response"" for Ideas on Economy","2015-08-20 20:51:37Z","http://www.youtube.com/watch?v=iMvKbFIinaU","[response;ideas;strong response]","[Marco Rubio]","[]","[]","[]","","","","","9","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"60578067","YouTube","""They're people, not just statistics"" Marco talks immigration with CNBC","2015-08-20 22:36:58Z","http://www.youtube.com/watch?v=jG6501cxfQQ","[immigration;statistics;talks immigration]","[]","[]","[]","[]","","","","","10","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"57077139","YouTube","We Need to Expand Social Security","2015-08-20 23:21:18Z","http://www.youtube.com/watch?v=niqgN6enhws","[]","[]","[]","[]","[Government Welfare Services]","","","","","6","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"60578065","YouTube","Marco Rubio: Building a New American Economy","2015-08-20 23:21:40Z","http://www.youtube.com/watch?v=_2lYFiXAojw","[]","[]","[]","[Detroit]","[]","","","","","12","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"57077137","YouTube","O'Malley: We Need to Expand Social Security","2015-08-20 23:25:03Z","http://www.youtube.com/watch?v=hmRCbw-nbMs","[]","[]","[]","[]","[Government Welfare Services]","","","","","7","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"57093375","YouTube","Scott Walker: My Plan Gives Families The Freedom To Choose Their Health Care","2015-08-21 00:00:12Z","http://www.youtube.com/watch?v=8UclhKoKq2A","[freedom;health care;care;health care decisions;care decisions]","[Scott Walker;Greta Van Susteren]","[]","[]","[]","","","","","64","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"57093317","YouTube","Marco Rubio: We Should Not Repeal the 14th Amendment","2015-08-21 00:28:14Z","http://www.youtube.com/watch?v=qVZ6cJbNk4A","[repeal;factor]","[]","[]","[]","[]","","","","","15","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"59939881","YouTube","Yellow Dog at The Varsity","2015-08-21 11:56:19Z","http://www.youtube.com/watch?v=uy7OepQyP24","[dog;yellow dog]","[]","[]","[]","[]","","","","","5","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"57227873","YouTube","Too Scared to Watch","2015-08-21 13:38:59Z","http://www.youtube.com/watch?v=CZmWdG96Sqc","[]","[]","[]","[]","[]","","","","","4","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"57431873","YouTube","Kasich on Hewitt: The Sanctity of Life","2015-08-21 23:03:44Z","http://www.youtube.com/watch?v=reyaisjJfGY","[accomplishments;sanctity]","[]","[]","[]","[]","","","","","22","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"57574977","YouTube","Marco Rubio: The American Dream Is Our Identity","2015-08-22 19:45:27Z","http://www.youtube.com/watch?v=zYy6hC5PCnY","[identity;dream]","[]","[]","[Columbus]","[]","","","","","15","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"57581447","YouTube","Bernie Sanders Rally in Charleston, South Carolina","2015-08-22 20:40:15Z","http://www.youtube.com/watch?v=0dJtv9BVYhI","[rally;candidate;presidential candidate;major issues;democratic presidential candidate]","[Bernie Sanders]","[]","[South Carolina;Charleston]","[]","","","","","29","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"57602425","YouTube","Scott Walker Talks Securing The Border & Replacing ObamaCare On This Week","2015-08-23 13:57:37Z","http://www.youtube.com/watch?v=3IacQZYLNpo","[border;talks]","[Hillary Clinton;Scott Walker]","[]","[Wisconsin;The Border]","[]","","","","","58","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"57604613","YouTube","Ted Cruz on Face the Nation","2015-08-23 15:48:01Z","http://www.youtube.com/watch?v=y7HZK4_zISg","[]","[Ted Cruz]","[]","[]","[]","","","","","7","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"57604611","YouTube","Ted Cruz: As President I'll Secure The Border","2015-08-23 15:52:13Z","http://www.youtube.com/watch?v=BGxDVWcE-_A","[border]","[]","[]","[The Border]","[]","","","","","9","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"59939879","YouTube","Brown's Lobster Pound","2015-08-23 15:54:49Z","http://www.youtube.com/watch?v=4Ef1un_6veo","[]","[]","[]","[]","[]","","","","","3","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"57604609","YouTube","Defend Religious Liberty","2015-08-23 16:06:51Z","http://www.youtube.com/watch?v=aMpWXQlG3b4","[]","[]","[]","[]","[]","","","","","4","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"57621705","YouTube","Law Enforcer","2015-08-23 17:24:35Z","http://www.youtube.com/watch?v=RYVIu3AHGJ0","[law;enforcer;law enforcer]","[]","[]","[]","[]","","","","","2","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"57606079","YouTube","Gov. John Kasich Visits the Iowa State Fair","2015-08-23 20:10:09Z","http://www.youtube.com/watch?v=6_KyDnqQRvU","[vision;voters]","[John Kasich]","[]","[Iowa;America;Ohio]","[]","","","","","44","Kasich, John (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1952-05-13","55-64","[Broadcasting - Television;Finance - Banking;Politics]","","[Federal;State]"
"57609183","YouTube","Ben Carson Speaks at the Iowa State Fair","2015-08-23 21:12:49Z","http://www.youtube.com/watch?v=VPcvQEdOpNg","[]","[Ben Carson]","[]","[Iowa]","[]","","","","","8","Carson, Ben (R) Presidential Campaign ","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Black","1951-09-15","55-64","[Health Care - Physician]","",""
"57797543","YouTube","Follow the Law","2015-08-23 22:23:25Z","http://www.youtube.com/watch?v=w94tpCGPBLs","[speech;protesters]","[]","[]","[Iowa]","[]","","","","","23","(Fmr.) Jindal, Bobby (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Graduate","Roman Catholic","Asian","1971-06-10","35-44","[Consulting Services;Public Administration]","","[Federal;State]"
"59772265","YouTube","Meeting in Sumter, South Carolina with Bernie Sanders","2015-08-24 13:47:17Z","http://www.youtube.com/watch?v=-_AnELQ0hjA","[]","[Bernie Sanders]","[]","[South Carolina;Sumter]","[]","","","","","8","Sen. Sanders, Bernard - (I – VT) Presidential Campaign ","Democrat","Male","True","Candidates > Presidential 2016","Undergraduate","Jewish","White","1941-09-08","Over 65","[Higher Education;Journalism;Trade - Carpenter]","","[Federal;Local]"
"57627819","YouTube","Ted Cruz on the Michael Koolidge Show","2015-08-24 14:26:02Z","http://www.youtube.com/watch?v=za-Z_SWmIw0","[]","[Ted Cruz;Michael Koolidge]","[]","[]","[]","","","","","8","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
"57627817","YouTube","Brian Frosh campaigns for O'Malley","2015-08-24 14:32:07Z","http://www.youtube.com/watch?v=0uQv9rtAeGE","[state;campaigns]","[Brian Frosh]","[]","[Maryland]","[]","","","","","16","O'Malley, Martin (D) Presidential Campaign","Democrat","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1963-01-18","45-54","[Law]","","[Local;State]"
"57642825","YouTube","I Am Not Intimidated","2015-08-24 17:47:58Z","http://www.youtube.com/watch?v=vLhJ0sEdFmA","[reforms;promises]","[Scott Walker]","[]","[Wisconsin;America]","[]","","","","","37","(Fmr.) Walker, Scott (R) Presidential Campaign	","Republican","Male","False","Candidates > Presidential 2016","","Protestant","White","1967-11-02","45-54","","","[Local;State]"
"57650995","YouTube","Rick Perry - I Will Never Trade Freedom For Federal Money (Common Core)","2015-08-24 19:00:29Z","http://www.youtube.com/watch?v=OoWgkBfeMug","[race;core;federal money;common core]","[Rick Perry]","[]","[]","[]","","","","","57","(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"57650993","YouTube","Rick Perry: We Must Dismantle The Washington Machine","2015-08-24 19:27:00Z","http://www.youtube.com/watch?v=fA_gpDYDjPU","[machine]","[Rick Perry]","[]","[Washington]","[]","","","","","35","(Fmr.) Perry, Rick (R) Presidential Campaign","Republican","Male","False","Candidates > Presidential 2016","Undergraduate","Protestant","White","1950-03-04","Over 65","[Agriculture, Forestry, Fishing and Hunting]","[Air Force]","[State]"
"57654897","YouTube","Marco Rubio: Reimpose Sanctions on Iran","2015-08-24 19:43:17Z","http://www.youtube.com/watch?v=63RvrQna5zQ","[sanctions]","[]","[]","[Iran]","[]","","","","","6","Sen. Rubio, Marco - (R – FL) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","Hispanic","1971-05-28","35-44","[Law]","","[State]"
"57799531","YouTube","Chris Christie #TellingItLikeItIs Town Hall in Salem, NH","2015-08-24 20:27:06Z","http://www.youtube.com/watch?v=gYdIDTHazuE","[bar]","[Chris Christie]","[]","[Salem]","[]","","","","","20","Christie, Chris (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Roman Catholic","White","1962-09-06","45-54","[Law;Politics]","","[Local;State]"
"59939877","YouTube","""Catastrophic""","2015-08-24 20:54:23Z","http://www.youtube.com/watch?v=cbSdfLD7gH8","[]","[]","[]","[]","[]","","","","","1","Bush, Jeb (R) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Undergraduate","Roman Catholic","White","1953-02-11","55-64","[Business;Finance - Banking;Real Estate]","","[State]"
"57669909","YouTube","Ted Cruz on the Bob McLain Show","2015-08-24 22:22:55Z","http://www.youtube.com/watch?v=zqjGhWW8O0Y","[]","[Ted Cruz;Bob McLain]","[]","[]","[]","","","","","8","Sen. Cruz, Ted - (R – TX) Presidential Campaign","Republican","Male","True","Candidates > Presidential 2016","Graduate","Protestant","Hispanic","1970-12-22","45-54","[Law]","","[Federal;State]"
