"","Date","Pos","Neg","Neutral"
"94",2015-09-17,0.666666666666667,0,0.333333333333333
"95",2015-09-18,0.5,0,0.5
"96",2015-09-19,0.5,0.375,0.125
"97",2015-09-20,0.8,0,0.2
"98",2015-09-21,0.297872340425532,0.234042553191489,0.468085106382979
"99",2015-09-22,0.307692307692308,0.282051282051282,0.41025641025641
"100",2015-09-23,0.5,0.25,0.25
"101",2015-09-24,0.461538461538462,0.384615384615385,0.153846153846154
"102",2015-09-25,0.444444444444444,0.277777777777778,0.277777777777778
"103",2015-09-26,0.6875,0.25,0.0625
"104",2015-09-28,0.68,0.04,0.28
"105",2015-09-29,0.571428571428571,0.285714285714286,0.142857142857143
"106",2015-09-30,0.538461538461538,0.153846153846154,0.307692307692308
"107",2015-10-01,0.545454545454545,0.318181818181818,0.136363636363636
